X,CH1,CH3,Start,Increment,
Sequence,Volt,Volt,-1.200000e-01,2.000000e-04
0,-1.00e+00,1.76e+00,
1,-9.20e-01,1.84e+00,
2,-9.20e-01,1.76e+00,
3,-1.00e+00,1.92e+00,
4,-9.20e-01,1.92e+00,
5,-1.00e+00,1.76e+00,
6,-1.00e+00,1.92e+00,
7,-9.20e-01,1.84e+00,
8,-1.00e+00,1.84e+00,
9,-9.20e-01,1.92e+00,
10,-9.20e-01,1.84e+00,
11,-1.00e+00,2.00e+00,
12,-9.20e-01,2.00e+00,
13,-1.00e+00,1.92e+00,
14,-1.00e+00,1.92e+00,
15,-9.20e-01,2.08e+00,
16,-1.00e+00,2.08e+00,
17,-8.80e-01,1.92e+00,
18,-1.00e+00,2.00e+00,
19,-8.80e-01,2.08e+00,
20,-1.00e+00,2.00e+00,
21,-8.80e-01,2.08e+00,
22,-8.80e-01,2.00e+00,
23,-1.00e+00,2.16e+00,
24,-8.80e-01,2.16e+00,
25,-9.60e-01,2.00e+00,
26,-8.80e-01,2.08e+00,
27,-9.60e-01,2.16e+00,
28,-8.80e-01,2.08e+00,
29,-9.60e-01,2.24e+00,
30,-8.80e-01,2.24e+00,
31,-9.60e-01,2.08e+00,
32,-9.60e-01,2.24e+00,
33,-8.80e-01,2.16e+00,
34,-8.80e-01,2.16e+00,
35,-9.60e-01,2.24e+00,
36,-8.80e-01,2.16e+00,
37,-9.60e-01,2.32e+00,
38,-9.60e-01,2.32e+00,
39,-8.80e-01,2.16e+00,
40,-9.60e-01,2.32e+00,
41,-8.80e-01,2.24e+00,
42,-8.80e-01,2.32e+00,
43,-9.60e-01,2.24e+00,
44,-9.60e-01,2.24e+00,
45,-8.40e-01,2.40e+00,
46,-9.20e-01,2.40e+00,
47,-8.40e-01,2.24e+00,
48,-9.20e-01,2.40e+00,
49,-8.40e-01,2.32e+00,
50,-9.20e-01,2.40e+00,
51,-8.40e-01,2.32e+00,
52,-9.20e-01,2.40e+00,
53,-8.40e-01,2.32e+00,
54,-8.40e-01,2.32e+00,
55,-9.20e-01,2.48e+00,
56,-8.40e-01,2.32e+00,
57,-9.20e-01,2.48e+00,
58,-8.40e-01,2.48e+00,
59,-9.20e-01,2.40e+00,
60,-9.20e-01,2.48e+00,
61,-8.40e-01,2.40e+00,
62,-8.40e-01,2.48e+00,
63,-9.20e-01,2.40e+00,
64,-8.40e-01,2.40e+00,
65,-9.20e-01,2.56e+00,
66,-9.20e-01,2.40e+00,
67,-8.40e-01,2.56e+00,
68,-8.40e-01,2.56e+00,
69,-9.20e-01,2.40e+00,
70,-9.20e-01,2.56e+00,
71,-8.40e-01,2.48e+00,
72,-8.40e-01,2.56e+00,
73,-9.20e-01,2.48e+00,
74,-9.20e-01,2.56e+00,
75,-8.40e-01,2.48e+00,
76,-8.00e-01,2.72e+00,
77,-9.20e-01,2.48e+00,
78,-8.00e-01,2.64e+00,
79,-9.20e-01,2.72e+00,
80,-9.20e-01,2.64e+00,
81,-8.00e-01,2.72e+00,
82,-9.20e-01,2.64e+00,
83,3.20e-01,2.72e+00,
84,2.40e-01,2.72e+00,
85,5.20e-01,2.56e+00,
